user_id,course_id,rating
U204,C30,3.3
U204,C2074,4.9
U204,C408,3.7
U204,C1107,4.4
U204,C2280,4.5
U204,C1368,3.7
U204,C1094,4.9
U204,C1000,4.9
U204,C2804,4.0
U204,C2718,4.3
U204,C1857,4.4
U204,C2556,4.2
U204,C331,4.7
U204,C238,3.6
U204,C1041,3.5
U204,C591,4.0
U204,C1403,4.8
U204,C2063,4.7
U204,C2440,4.2
U204,C2299,4.4
U204,C437,3.6
U204,C714,3.6
U204,C1594,4.0
U204,C2414,3.9
U204,C2266,4.4
U204,C924,5.0
U204,C1461,4.5
U204,C1486,3.6
U204,C2195,4.6
U204,C729,4.4
U204,C1609,4.2
U204,C816,4.7
U204,C934,3.8
U204,C1504,4.9
U204,C2382,3.8
U204,C904,4.1
U204,C2698,4.3
U204,C516,4.5
U204,C1544,4.2
U204,C1884,3.3
U204,C2938,4.7
U204,C264,4.0
U204,C413,4.5
U204,C564,5.0
U204,C2393,4.3
U204,C1763,4.5
U204,C2617,2.7
U204,C1517,4.2
U204,C2646,4.7
U204,C1536,4.2
U204,C2066,2.7
U204,C101,4.5
U204,C1896,4.2
U204,C2740,5.0
U204,C1466,4.5
U204,C1622,4.1
U204,C893,3.2
U204,C1187,4.2
U204,C1465,3.9
U204,C861,4.3
U204,C1977,4.3
U204,C527,3.9
U204,C1164,3.3
U204,C497,5.0
U204,C2038,5.0
U204,C2277,4.7
U204,C2499,3.7
U204,C2310,4.9
U204,C2217,4.6
U204,C2220,4.2
U204,C2223,3.4
U204,C2573,3.9
U204,C1630,3.2
U204,C2683,4.7
U204,C460,3.6
U204,C1312,4.6
U204,C696,5.0
U204,C2968,4.6
U204,C2472,3.9
U204,C523,3.5
U204,C2462,3.2
U204,C425,4.0
U204,C1573,4.7
U204,C1672,3.8
U204,C1596,3.3
U204,C2923,4.2
U204,C308,3.0
U204,C1151,3.0
U204,C1834,3.4
U204,C2571,3.9
U204,C2262,4.4
U205,C814,3.5
U205,C584,3.4
U205,C1911,4.8
U205,C215,4.8
U205,C514,4.1
U205,C6,5.0
U205,C2749,4.6
U205,C2039,4.5
U205,C49,3.6
U205,C1511,3.8
U205,C1954,4.5
U205,C1633,3.7
U205,C416,4.9
U205,C1781,3.6
U205,C902,4.6
U205,C565,4.2
U205,C2767,4.8
U205,C1521,5.0
U205,C473,5.0
U205,C1353,4.2
U205,C2788,4.3
U205,C1159,4.0
U205,C212,3.8
U205,C519,4.4
U205,C568,5.0
U205,C1731,4.4
U205,C541,4.3
U205,C790,4.8
U205,C1087,3.7
U205,C897,4.7
U205,C2663,4.6
U205,C1050,5.0
U205,C2596,5.0
U205,C2777,3.8
U205,C2884,3.7
U205,C1714,4.8
U205,C16,5.0
U205,C1195,4.4
U205,C2476,3.9
U205,C1643,4.5
U205,C43,4.2
U205,C658,3.3
U205,C1563,3.7
U205,C2617,3.5
U205,C2252,5.0
U205,C1538,3.9
U205,C2918,3.8
U205,C2516,5.0
U205,C2763,4.0
U205,C2818,4.6
U205,C613,3.7
U205,C707,4.8
U205,C2404,4.4
U205,C1755,3.5
U205,C1403,4.6
U205,C331,4.5
U205,C1189,3.5
U205,C1849,4.4
U205,C2291,3.3
U205,C457,4.5
U205,C1520,3.7
U205,C1263,3.9
U205,C2083,3.8
U205,C1282,3.5
U205,C2237,5.0
U205,C192,4.3
U205,C2905,4.3
U205,C1354,3.9
U205,C554,4.2
U205,C1312,4.5
U205,C503,5.0
U205,C2409,4.8
U205,C1976,4.6
U205,C264,3.1
U205,C1509,4.7
U205,C964,3.9
U205,C2675,3.4
U205,C1272,4.2
U205,C326,5.0
U205,C924,5.0
U205,C2528,4.3
U205,C2606,4.1
U205,C776,4.3
U205,C2628,3.9
U205,C2582,4.5
U205,C92,4.6
U205,C1869,5.0
U205,C2368,4.4
U205,C1595,4.6
U205,C1429,4.3
U205,C151,4.3
U205,C2557,4.0
U205,C687,4.7
U205,C1423,5.0
U205,C1756,3.3
U205,C2928,4.5
U205,C1029,3.8
U205,C2814,5.0
U205,C2400,4.6
U205,C2662,3.4
U205,C2426,4.0
U205,C247,4.9
U206,C1059,4.8
U206,C647,3.9
U206,C2385,4.3
U206,C2065,3.5
U206,C232,4.0
U206,C2207,4.8
U206,C1313,4.6
U206,C2968,4.5
U206,C381,4.8
U206,C1748,4.2
U206,C994,3.9
U206,C1554,3.6
U206,C336,5.0
U206,C2602,4.0
U206,C1697,5.0
U206,C1491,4.4
U206,C127,5.0
U206,C1053,4.2
U206,C1761,4.9
U206,C1743,4.8
U206,C2429,5.0
U206,C424,4.6
U206,C679,4.8
U206,C346,3.4
U206,C1650,4.1
U206,C1058,4.1
U206,C2253,5.0
U206,C2598,4.6
U206,C233,4.4
U206,C58,3.6
U206,C2727,5.0
U206,C2248,3.8
U206,C466,4.0
U206,C1625,3.8
U206,C204,4.2
U206,C2231,4.4
U206,C1324,4.3
U206,C831,5.0
U206,C808,4.6
U206,C1610,4.3
U206,C1655,4.5
U206,C1758,5.0
U206,C1416,3.8
U206,C1660,4.5
U206,C1880,4.8
U206,C280,3.7
U206,C2265,3.5
U206,C2224,4.1
U206,C15,3.9
U206,C2057,3.8
U206,C1742,4.9
U206,C1265,4.2
U206,C1870,4.3
U207,C2514,4.1
U207,C2612,4.0
U207,C112,3.3
U207,C2656,4.6
U207,C1178,4.4
U207,C2954,3.3
U207,C2815,3.4
U207,C2596,4.9
U207,C2773,4.8
U207,C1096,4.0
U207,C2709,4.5
U207,C2868,3.5
U207,C1118,5.0
U207,C2322,4.2
U207,C1753,3.0
U207,C2640,5.0
U207,C1747,4.7
U207,C2767,5.0
U207,C389,5.0
U207,C566,5.0
U207,C178,3.8
U207,C1854,3.9
U207,C2105,4.4
U207,C117,3.4
U207,C503,5.0
U207,C2942,4.2
U207,C105,4.3
U207,C2363,3.6
U207,C871,4.4
U207,C1644,4.2
U207,C799,3.9
U207,C795,4.0
U207,C1434,3.4
U207,C2751,4.5
U207,C2066,3.4
U207,C1699,3.9
U207,C2972,5.0
U207,C2143,5.0
U207,C2889,2.6
U207,C2513,4.2
U207,C923,3.8
U207,C1269,3.5
U207,C2704,3.4
U207,C646,4.8
U207,C54,5.0
U207,C1075,4.2
U207,C122,5.0
U207,C2303,4.3
U207,C643,3.2
U207,C1158,4.9
U207,C1420,4.2
U207,C1430,4.2
U207,C1468,5.0
U207,C12,4.4
U207,C1102,4.1
U207,C575,4.8
U207,C1241,4.1
U207,C2200,3.8
U207,C2273,4.0
U207,C1801,3.1
U207,C866,3.6
U207,C446,4.1
U207,C383,3.4
U207,C1404,4.3
U207,C1035,3.9
U207,C2084,3.7
U207,C1014,5.0
U208,C2604,4.2
U208,C2182,4.5
U208,C2978,3.5
U208,C21,4.7
U208,C665,4.5
U208,C43,4.4
U208,C1690,4.2
U208,C1179,4.3
U208,C1671,3.9
U208,C2943,3.8
U208,C1933,4.7
U208,C2736,4.7
U208,C1931,3.7
U208,C2766,4.3
U208,C743,4.3
U208,C1660,4.9
U208,C1400,4.2
U208,C216,4.6
U208,C2190,4.9
U208,C1602,3.9
U208,C77,4.2
U208,C2347,3.1
U208,C2188,4.2
U208,C1755,4.1
U208,C2235,4.4
U208,C2024,4.9
U208,C1636,4.7
U208,C1217,5.0
U208,C1527,4.7
U208,C2735,3.9
U208,C1154,3.9
U208,C2336,4.8
U208,C2980,3.2
U208,C1359,5.0
U208,C20,4.1
U208,C1428,3.8
U208,C2408,5.0
U208,C2748,3.8
U208,C1196,4.4
U208,C2836,4.0
U208,C2507,4.0
U208,C1273,4.6
U208,C1367,4.5
U208,C408,3.9
U208,C1733,3.3
U208,C2595,4.7
U208,C2500,5.0
U208,C2359,3.9
U208,C1838,3.4
U208,C756,4.8
U208,C2857,4.3
U208,C827,3.7
U208,C2670,4.1
U208,C2433,4.7
U208,C2267,4.3
U208,C432,4.2
U208,C2324,5.0
U208,C2281,4.3
U208,C1291,5.0
U208,C651,4.2
U208,C1605,4.8
U208,C2672,4.5
U208,C1774,5.0
U208,C2294,4.3
U208,C444,3.6
U208,C1842,4.8
U208,C180,4.5
U208,C2375,4.8
U208,C1868,4.9
U208,C879,4.4
U208,C362,5.0
U208,C660,4.3
U208,C2810,4.2
U208,C1582,4.3
U208,C164,3.1
U208,C1311,4.3
U208,C1249,3.5
U208,C647,3.2
U208,C348,4.8
U208,C2763,4.3
U209,C722,4.4
U209,C970,5.0
U209,C2874,4.6
U209,C1952,4.2
U209,C2289,4.4
U209,C2780,3.6
U209,C350,4.9
U209,C1205,3.8
U209,C206,4.1
U209,C2897,3.6
U209,C2422,3.8
U209,C787,3.4
U209,C2839,3.7
U209,C2870,3.8
U209,C992,3.5
U209,C2441,3.5
U209,C837,4.5
U209,C1447,4.3
U209,C983,5.0
U209,C2934,4.1
U209,C2886,5.0
U209,C1063,3.4
U209,C2715,5.0
U209,C1391,4.0
U209,C1588,4.5
U209,C520,3.6
U209,C2546,4.4
U209,C525,3.9
U209,C2656,4.5
U209,C567,3.8
U209,C448,4.1
U209,C2074,5.0
U209,C809,3.7
U209,C101,3.6
U209,C1448,3.9
U209,C370,4.9
U209,C198,3.9
U209,C196,4.7
U209,C2512,5.0
U209,C620,4.3
U209,C2698,4.9
U209,C2457,4.1
U209,C1323,3.6
U209,C1278,3.7
U209,C2543,5.0
U209,C442,4.5
U209,C2101,5.0
U209,C1953,3.4
U209,C2434,3.5
U209,C1811,3.9
U209,C1363,4.4
U209,C407,4.3
U209,C1850,3.9
U209,C2891,3.7
U209,C2309,4.6
U209,C1504,5.0
U209,C35,4.5
U209,C171,4.6
U209,C1169,4.6
U209,C662,4.1
U209,C138,4.4
U209,C922,4.2
U209,C2855,4.8
U209,C334,2.8
U209,C180,3.6
U209,C2944,3.1
U209,C637,4.2
U209,C2284,4.8
U209,C1080,4.9
U209,C2664,4.2
U209,C2390,3.9
U209,C1033,3.9
U209,C2373,4.9
U209,C2728,4.3
U209,C753,4.1
U209,C2685,3.6
U209,C561,4.7
U209,C2814,4.9
U209,C2104,3.8
U209,C854,4.5
U209,C1476,5.0
U209,C123,4.0
U209,C2775,4.9
U209,C2752,5.0
U209,C2777,4.1
U209,C1064,3.7
U210,C1879,5.0
U210,C1909,4.7
U210,C1385,4.9
U210,C773,4.0
U210,C2870,4.4
U210,C1419,4.3
U210,C2647,4.6
U210,C1028,4.8
U210,C2918,3.6
U210,C1136,4.5
U210,C2317,4.0
U210,C1318,3.6
U210,C624,3.9
U210,C835,4.5
U210,C308,3.0
U210,C2978,3.4
U210,C630,3.6
U210,C2562,4.7
U210,C1102,3.8
U210,C2274,4.3
U210,C91,3.5
U210,C147,3.8
U210,C705,4.6
U210,C2465,3.5
U210,C1960,4.1
U210,C2848,4.5
U210,C857,4.7
U210,C1974,5.0
U210,C2949,4.6
U210,C2252,4.5
U210,C915,3.5
U210,C1463,4.5
U210,C695,3.9
U210,C1648,3.5
U210,C655,5.0
U210,C1724,3.8
U210,C1469,4.1
U210,C1100,4.0
U210,C129,4.5
U210,C132,4.8
U210,C376,3.8
U210,C1760,5.0
U210,C228,3.3
U210,C327,4.2
U210,C974,4.3
U210,C1435,4.8
U210,C2369,4.0
U210,C1912,5.0
U210,C1452,3.8
U210,C2135,4.4
U210,C1552,4.2
U210,C379,4.6
U210,C657,4.2
U210,C881,4.8
U210,C544,3.5
U210,C1204,4.7
U210,C789,4.0
U210,C2801,4.9
U210,C2841,3.7
U210,C2737,4.5
U210,C910,3.5
U210,C1375,4.4
U210,C1027,3.1
U210,C2672,4.5
U210,C2084,4.1
U210,C925,5.0
U210,C1714,4.5
U210,C2604,4.6
U210,C370,5.0
U210,C2316,4.3
U210,C436,3.4
U210,C1512,4.5
U210,C913,3.7
U210,C2404,5.0
U210,C554,4.9
U210,C2886,5.0
U210,C2163,4.0
U210,C757,3.9
U210,C1583,3.6
U210,C2080,3.8
U210,C1727,4.1
U211,C1374,5.0
U211,C2347,3.5
U211,C2749,4.7
U211,C2135,4.5
U211,C805,5.0
U211,C2518,3.8
U211,C541,4.5
U211,C2355,4.3
U211,C1757,3.7
U211,C1812,4.3
U211,C2215,4.0
U211,C1935,3.9
U211,C818,4.4
U211,C211,4.8
U211,C32,3.6
U211,C275,4.8
U211,C1221,5.0
U211,C370,5.0
U211,C1512,4.5
U211,C1352,4.6
U211,C1325,4.2
U211,C952,3.2
U211,C1040,4.6
U211,C2932,4.6
U211,C1133,4.5
U211,C2706,5.0
U211,C1545,3.5
U211,C860,4.0
U211,C2171,4.5
U211,C2164,4.2
U211,C1679,3.8
U211,C989,4.2
U211,C2639,4.4
U211,C978,4.7
U211,C1402,4.4
U211,C388,4.8
U211,C2813,3.9
U211,C2304,4.5
U211,C848,3.5
U211,C963,4.2
U211,C2371,4.8
U211,C712,4.5
U211,C1160,3.8
U211,C2679,4.4
U211,C391,3.6
U211,C2137,3.9
U211,C515,4.4
U211,C922,4.1
U211,C2952,3.5
U211,C363,3.4
U211,C1283,3.4
U211,C2709,4.8
U211,C118,4.5
U211,C2455,4.8
U211,C1583,3.5
U211,C462,3.7
U211,C290,3.2
U211,C491,3.6
U211,C145,4.2
U211,C2560,3.6
U211,C2357,3.3
U211,C1599,4.3
U211,C2683,5.0
U211,C74,3.7
U211,C342,4.1
U211,C1443,3.4
U211,C1105,5.0
U211,C2252,5.0
U211,C2293,4.1
U211,C1885,4.0
U211,C2824,4.5
U211,C2501,3.7
U211,C2020,3.6
U211,C2115,4.2
U211,C603,3.6
U211,C1543,4.9
U211,C1051,3.6
U211,C1070,3.8
U211,C2145,4.0
U211,C1547,4.2
U211,C1035,4.3
U211,C2522,3.5
U211,C2085,4.7
U211,C90,5.0
U211,C165,3.9
U211,C1738,4.3
U211,C273,3.8
U211,C1589,4.2
U212,C2606,3.8
U212,C899,4.7
U212,C858,4.8
U212,C348,4.9
U212,C602,5.0
U212,C811,4.6
U212,C402,5.0
U212,C1099,2.8
U212,C1177,3.8
U212,C397,4.7
U212,C2403,3.4
U212,C2011,4.6
U212,C2805,5.0
U212,C2673,3.1
U212,C1183,4.5
U212,C553,3.7
U212,C282,3.8
U212,C428,4.2
U212,C1332,3.8
U212,C226,4.4
U212,C2868,3.4
U212,C1229,4.6
U212,C1995,4.7
U212,C1316,4.4
U212,C2956,4.1
U212,C759,5.0
U212,C2060,3.7
U212,C991,4.1
U212,C1450,4.0
U212,C1477,4.4
U212,C1509,4.3
U212,C6,5.0
U212,C1102,3.6
U212,C400,4.3
U212,C1269,3.6
U212,C938,3.8
U212,C1999,3.5
U212,C998,4.2
U212,C2149,4.4
U212,C1663,4.8
U212,C2401,4.6
U212,C923,3.1
U212,C383,4.0
U212,C1435,4.2
U212,C1701,5.0
U212,C1746,4.2
U212,C1947,3.9
U212,C1973,4.0
U212,C1670,4.9
U212,C2959,4.1
U212,C597,5.0
U212,C1896,3.4
U212,C2558,4.8
U212,C1667,4.5
U212,C934,3.2
U212,C1165,3.4
U212,C1940,4.5
U212,C523,4.2
U212,C434,3.6
U212,C1276,4.5
U212,C2855,4.4
U212,C1226,3.8
U212,C1385,5.0
U212,C2698,4.9
U212,C235,3.7
U212,C2357,3.5
U212,C1969,5.0
U212,C1404,4.1
U212,C501,4.9
U212,C2327,3.6
U212,C854,3.7
U212,C889,3.9
U212,C1029,3.7
U212,C2018,3.7
U212,C179,4.0
U212,C2014,5.0
U212,C8,4.2
U212,C1396,4.0
U212,C2783,3.7
U212,C1728,4.5
U212,C2027,4.7
U212,C1646,4.9
U212,C103,4.0
U212,C45,4.8
U212,C460,4.5
U212,C475,4.2
U212,C1967,4.7
U212,C411,4.2
U212,C2908,4.3
U212,C464,2.9
U213,C999,2.6
U213,C1300,4.5
U213,C1278,3.2
U213,C1422,4.3
U213,C2527,4.6
U213,C1603,3.9
U213,C1449,4.6
U213,C1263,4.0
U213,C2608,3.4
U213,C622,5.0
U213,C2301,3.7
U213,C2995,3.5
U213,C2091,3.7
U213,C641,3.8
U213,C626,4.2
U213,C2008,4.7
U213,C473,4.7
U213,C1172,3.9
U213,C1944,3.4
U213,C2615,4.1
U213,C2025,5.0
U213,C2611,3.8
U213,C898,4.3
U213,C2236,3.7
U213,C2307,4.2
U213,C1169,4.5
U213,C2228,3.4
U213,C2685,4.0
U213,C1984,4.3
U213,C2075,3.9
U213,C451,4.5
U213,C98,4.7
U213,C1010,5.0
U213,C2383,4.5
U213,C672,4.8
U213,C51,5.0
U213,C2562,4.4
U213,C2186,4.9
U213,C717,4.5
U213,C1477,4.4
U213,C279,4.4
U213,C2222,4.5
U213,C237,4.0
U213,C1243,3.4
U213,C786,4.8
U213,C2451,3.5
U213,C1148,4.3
U213,C2428,4.6
U213,C1771,4.0
U213,C1110,4.1
U213,C2677,5.0
U213,C2456,3.5
U213,C2883,4.6
U213,C1392,4.2
U213,C2699,4.7
U213,C327,4.8
U213,C2415,4.6
U213,C1399,4.0
U213,C2262,4.8
U213,C1227,3.2
U213,C2313,3.9
U213,C2152,4.7
U213,C2916,5.0
U213,C1965,5.0
U213,C2564,4.6
U213,C417,4.1
U213,C280,2.9
U213,C870,4.3
U213,C2786,4.9
U213,C13,3.5
U213,C1332,4.0
U213,C557,3.7
U213,C1236,4.9
U213,C286,5.0
U213,C805,5.0
U213,C501,5.0
U213,C812,4.2
U213,C1336,4.6
U213,C1951,4.5
U213,C788,4.4
U214,C2475,4.9
U214,C585,5.0
U214,C1503,4.0
U214,C2699,4.3
U214,C1927,4.9
U214,C1514,4.8
U214,C1161,4.2
U214,C1131,4.8
U214,C452,4.0
U214,C2501,3.1
U214,C146,3.9
U214,C2880,5.0
U214,C370,4.7
U214,C458,5.0
U214,C1833,4.2
U214,C1537,4.3
U214,C2981,4.0
U214,C964,3.4
U214,C2302,5.0
U214,C527,4.8
U214,C1577,4.1
U214,C2763,3.9
U214,C2967,5.0
U214,C2640,5.0
U214,C850,3.7
U214,C1155,3.4
U214,C60,4.4
U214,C616,3.8
U214,C2773,4.9
U214,C475,4.5
U214,C2,2.6
U214,C197,3.0
U214,C2630,4.2
U214,C11,5.0
U214,C2223,4.0
U214,C1571,4.7
U214,C2458,4.5
U214,C2279,4.1
U214,C2176,4.1
U214,C240,4.2
U214,C1086,3.4
U214,C1987,4.6
U214,C1099,3.8
U214,C208,4.4
U214,C746,4.6
U214,C245,4.6
U214,C2896,3.9
U214,C1888,3.5
U214,C974,5.0
U214,C1027,3.3
U214,C2467,4.5
U214,C2815,4.1
U214,C2904,4.0
U214,C101,3.9
U214,C1352,3.6
U214,C2081,3.7
U214,C609,4.3
U214,C2563,5.0
U214,C373,4.6
U215,C2156,4.5
U215,C2149,4.3
U215,C807,3.7
U215,C942,3.6
U215,C218,4.3
U215,C666,4.9
U215,C1071,3.0
U215,C846,4.4
U215,C2842,3.7
U215,C340,3.9
U215,C2489,4.1
U215,C2623,3.3
U215,C2346,3.9
U215,C600,4.7
U215,C2737,4.5
U215,C107,4.2
U215,C1658,4.9
U215,C2514,4.6
U215,C1467,4.0
U215,C739,5.0
U215,C2232,4.7
U215,C2468,2.9
U215,C289,4.1
U215,C166,3.6
U215,C414,4.2
U215,C2056,3.5
U215,C2515,4.3
U215,C1774,5.0
U215,C2582,4.1
U215,C2634,4.3
U215,C692,3.4
U215,C1623,4.1
U215,C234,4.2
U215,C2783,3.5
U215,C561,3.3
U215,C525,4.6
U215,C61,4.6
U215,C2271,3.6
U215,C53,4.7
U215,C2987,3.4
U215,C315,3.2
U215,C318,4.7
U215,C2606,4.2
U215,C2003,4.3
U215,C881,5.0
U215,C2609,4.4
U215,C2760,4.3
U215,C501,5.0
U215,C2180,4.3
U215,C2726,3.3
U215,C889,3.8
U215,C2435,5.0
U215,C742,4.6
U215,C2946,5.0
U215,C728,4.4
U215,C1556,4.6
U215,C1614,4.8
U215,C1737,4.3
U215,C2849,3.8
U215,C1282,3.1
U215,C914,4.4
U215,C2467,4.2
U215,C686,4.5
U215,C1485,5.0
U215,C475,3.8
U215,C2128,4.4
U215,C2264,4.8
U215,C2065,3.7
U215,C1676,4.3
U215,C2095,4.2
U215,C2048,5.0
U215,C1919,3.8
U215,C2486,4.6
U215,C1634,4.5
U215,C2499,3.5
U215,C988,3.9
U215,C1293,4.7
U215,C2222,3.7
U215,C1697,4.2
U215,C527,4.5
U215,C1935,4.2
U216,C433,4.0
U216,C70,5.0
U216,C1185,4.1
U216,C1687,5.0
U216,C1739,5.0
U216,C2844,4.8
U216,C2065,3.3
U216,C756,4.7
U216,C1948,3.6
U216,C2943,3.2
U216,C2697,4.6
U216,C1198,5.0
U216,C1618,5.0
U216,C2671,4.9
U216,C2385,4.4
U216,C894,3.5
U216,C1373,4.6
U216,C2354,4.7
U216,C2266,4.5
U216,C2180,4.1
U216,C2399,4.9
U216,C874,4.3
U216,C339,4.2
U216,C993,4.7
U216,C866,3.4
U216,C2895,4.9
U216,C994,4.0
U216,C1924,2.7
U216,C61,5.0
U216,C1880,5.0
U216,C1227,3.1
U216,C2486,5.0
U216,C2669,4.6
U216,C900,4.1
U216,C2455,4.4
U216,C633,4.6
U216,C2060,4.6
U216,C2812,4.8
U216,C1646,4.2
U216,C2633,5.0
U216,C2585,4.5
U216,C2926,4.5
U216,C821,4.1
U216,C1746,3.6
U216,C185,3.9
U216,C131,4.9
U216,C1584,4.2
U216,C28,4.0
U216,C304,3.7
U216,C2268,5.0
U216,C1541,4.9
U216,C588,5.0
U216,C1140,3.9
U216,C1877,3.2
U216,C41,5.0
U216,C2458,4.0
U216,C2172,3.6
U216,C2487,3.5
U216,C188,3.0
U216,C793,4.1
U216,C347,3.2
U216,C2792,3.5
U216,C2566,4.8
U216,C266,5.0
U216,C127,5.0
U216,C2251,4.7
U216,C2539,2.9
U216,C1542,3.7
U216,C2148,4.2
U216,C1178,4.6
U217,C2259,3.2
U217,C970,5.0
U217,C96,4.4
U217,C1155,3.9
U217,C2769,3.7
U217,C448,4.4
U217,C1299,3.7
U217,C418,4.5
U217,C2157,5.0
U217,C1850,4.0
U217,C487,3.8
U217,C1047,4.2
U217,C1194,3.2
U217,C2101,4.1
U217,C2607,4.6
U217,C2604,5.0
U217,C2806,3.6
U217,C1124,4.9
U217,C570,4.9
U217,C1149,4.2
U217,C2870,4.5
U217,C2240,4.3
U217,C2433,5.0
U217,C2367,3.9
U217,C2510,4.4
U217,C2419,4.0
U217,C132,3.8
U217,C932,3.8
U217,C948,3.8
U217,C184,5.0
U217,C1816,4.4
U217,C1549,5.0
U217,C2622,4.2
U217,C2365,5.0
U217,C2148,4.3
U217,C120,4.0
U217,C658,4.1
U217,C2127,3.5
U217,C902,4.9
U217,C1601,5.0
U217,C45,4.4
U217,C2761,4.9
U217,C1934,4.3
U217,C2673,3.8
U217,C587,4.1
U217,C914,3.8
U217,C1537,5.0
U217,C1743,5.0
U217,C824,4.3
U217,C1269,4.1
U217,C579,4.2
U217,C72,3.7
U217,C2906,4.2
U217,C1915,4.8
U218,C1541,4.4
U218,C482,3.5
U218,C1132,4.1
U218,C210,3.6
U218,C568,4.9
U218,C1220,3.6
U218,C1245,4.8
U218,C884,4.7
U218,C2640,5.0
U218,C332,4.5
U218,C1484,3.8
U218,C124,3.8
U218,C1944,4.2
U218,C1838,4.8
U218,C1364,5.0
U218,C1709,4.4
U218,C2233,4.7
U218,C969,3.0
U218,C735,4.7
U218,C518,4.8
U218,C1918,5.0
U218,C1530,4.9
U218,C186,4.7
U218,C180,3.4
U218,C1346,4.8
U218,C111,4.9
U218,C2783,3.7
U218,C179,3.9
U218,C1299,3.5
U218,C281,3.7
U218,C278,3.2
U218,C2875,2.9
U218,C387,3.1
U218,C563,5.0
U218,C2113,3.9
U218,C237,4.2
U218,C2291,3.3
U218,C2846,4.1
U218,C887,3.9
U218,C2447,3.8
U218,C2330,5.0
U218,C426,4.4
U218,C1995,4.7
U218,C1752,3.3
U218,C638,4.2
U218,C1570,3.2
U218,C390,4.5
U218,C1990,4.3
U218,C876,3.7
U218,C1011,4.8
U218,C2553,5.0
U218,C1492,2.5
U218,C2636,5.0
U218,C2780,4.6
U218,C378,3.7
U218,C1306,4.8
U218,C822,4.8
U218,C1382,3.8
U218,C1626,5.0
U218,C1408,3.9
U218,C1966,3.4
U218,C1422,4.6
U218,C689,4.9
U218,C2281,4.7
U218,C1997,5.0
U218,C1806,4.3
U218,C2205,4.1
U218,C1282,3.7
U218,C2745,4.1
U218,C2378,3.6
U218,C1169,4.3
U218,C2315,3.7
U218,C1196,4.7
U218,C1035,4.8
U218,C168,4.7
U218,C18,3.5
U218,C151,5.0
U218,C732,4.0
U218,C2852,3.8
U218,C2585,3.6
U218,C1014,4.5
U218,C134,3.7
U218,C2558,4.4
U218,C1889,3.9
U218,C764,4.6
U218,C1651,3.9
U218,C2883,3.7
U219,C1239,3.8
U219,C559,4.1
U219,C1137,4.1
U219,C904,3.8
U219,C2916,4.7
U219,C1528,3.0
U219,C1806,4.3
U219,C159,4.7
U219,C2835,4.2
U219,C2816,4.3
U219,C880,3.7
U219,C1040,4.8
U219,C2434,4.2
U219,C1909,4.6
U219,C1336,4.9
U219,C2207,5.0
U219,C2356,4.1
U219,C2216,4.7
U219,C1273,4.9
U219,C1306,4.5
U219,C1539,5.0
U219,C1712,3.1
U219,C1849,5.0
U219,C2329,4.1
U219,C2589,4.4
U219,C2515,4.6
U219,C1669,3.8
U219,C1216,3.6
U219,C1814,4.2
U219,C2021,4.1
U219,C221,5.0
U219,C2190,5.0
U219,C1703,3.5
U219,C2892,3.9
U219,C2997,3.7
U219,C1136,3.9
U219,C1429,4.5
U219,C2384,3.5
U219,C2283,4.1
U219,C175,3.2
U219,C1531,4.5
U219,C2667,5.0
U219,C2383,4.1
U219,C1069,3.5
U219,C1968,4.2
U219,C1020,4.3
U219,C18,3.8
U219,C93,4.1
U219,C873,3.8
U219,C2261,4.2
U219,C623,4.6
U219,C2102,4.7
U219,C2289,3.6
U219,C2180,3.7
U219,C643,4.4
U219,C697,4.4
U219,C574,4.0
U219,C2553,5.0
U219,C705,4.4
U219,C603,3.9
U219,C2487,3.6
U219,C2768,4.5
U219,C367,4.6
U220,C2895,4.5
U220,C1470,4.6
U220,C573,3.8
U220,C959,4.7
U220,C1671,3.3
U220,C1174,4.0
U220,C2436,3.6
U220,C2027,3.9
U220,C2202,3.7
U220,C837,4.1
U220,C2933,3.7
U220,C2115,4.5
U220,C2282,4.4
U220,C1966,3.8
U220,C1092,3.8
U220,C576,4.0
U220,C2609,5.0
U220,C1061,4.0
U220,C1941,4.5
U220,C766,3.8
U220,C700,4.1
U220,C2114,5.0
U220,C862,3.6
U220,C1459,3.8
U220,C84,3.6
U220,C1461,4.0
U220,C2924,4.6
U220,C1824,4.2
U220,C554,3.8
U220,C2789,5.0
U220,C2079,4.2
U220,C2367,4.3
U220,C1697,5.0
U220,C497,4.7
U220,C2449,4.0
U220,C2596,4.9
U220,C2343,4.5
U220,C1866,3.1
U220,C431,4.6
U220,C940,3.4
U220,C2532,4.3
U220,C1505,5.0
U220,C842,5.0
U220,C595,3.8
U220,C838,4.2
U220,C1565,3.6
U220,C2303,4.5
U220,C21,3.1
U220,C2425,5.0
U220,C1996,3.4
U220,C2994,4.4
U220,C1118,5.0
U220,C530,5.0
U220,C1585,3.6
U220,C1513,3.8
U220,C674,3.6
U220,C1559,3.7
U220,C2779,3.7
U220,C1696,4.8
U220,C2554,4.6
U220,C796,4.4
U220,C2533,5.0
U220,C311,4.7
U220,C1498,4.8
U220,C2471,5.0
U220,C1175,3.6
U220,C477,4.2
U220,C239,4.4
U220,C1445,4.3
U220,C634,4.5
U220,C2732,4.2
U220,C1616,4.6
U220,C600,4.4
U220,C1718,3.7
U220,C2984,4.7
U220,C621,4.8
U220,C1518,3.7
U220,C2752,4.8
U220,C2323,4.6
